"Start time UTC","End time UTC","Electricity consumption in Finland"
"2023-03-18T19:00:00.000Z","2023-03-18T20:00:00.000Z","9804"
"2023-03-18T20:00:00.000Z","2023-03-18T21:00:00.000Z","9898"
"2023-03-18T21:00:00.000Z","2023-03-18T22:00:00.000Z","9687"
"2023-03-18T22:00:00.000Z","2023-03-18T23:00:00.000Z","9325"
"2023-03-18T23:00:00.000Z","2023-03-19T00:00:00.000Z","9018"
"2023-03-19T00:00:00.000Z","2023-03-19T01:00:00.000Z","8784"
"2023-03-19T01:00:00.000Z","2023-03-19T02:00:00.000Z","8656"
"2023-03-19T02:00:00.000Z","2023-03-19T03:00:00.000Z","8643"
"2023-03-19T03:00:00.000Z","2023-03-19T04:00:00.000Z","8633"
"2023-03-19T04:00:00.000Z","2023-03-19T05:00:00.000Z","8652"
"2023-03-19T05:00:00.000Z","2023-03-19T06:00:00.000Z","8701"
"2023-03-19T06:00:00.000Z","2023-03-19T07:00:00.000Z","8921"
"2023-03-19T07:00:00.000Z","2023-03-19T08:00:00.000Z","9100"
"2023-03-19T08:00:00.000Z","2023-03-19T09:00:00.000Z","9140"
"2023-03-19T09:00:00.000Z","2023-03-19T10:00:00.000Z","9204"
"2023-03-19T10:00:00.000Z","2023-03-19T11:00:00.000Z","9191"
"2023-03-19T11:00:00.000Z","2023-03-19T12:00:00.000Z","9170"
"2023-03-19T12:00:00.000Z","2023-03-19T13:00:00.000Z","9159"
"2023-03-19T13:00:00.000Z","2023-03-19T14:00:00.000Z","9184"
"2023-03-19T14:00:00.000Z","2023-03-19T15:00:00.000Z","9220"
"2023-03-19T15:00:00.000Z","2023-03-19T16:00:00.000Z","9110"
"2023-03-19T16:00:00.000Z","2023-03-19T17:00:00.000Z","9300"
"2023-03-19T17:00:00.000Z","2023-03-19T18:00:00.000Z","9724"
"2023-03-19T18:00:00.000Z","2023-03-19T19:00:00.000Z","9716"
"2023-03-19T19:00:00.000Z","2023-03-19T20:00:00.000Z","9424"
"2023-03-19T20:00:00.000Z","2023-03-19T21:00:00.000Z","9655"
"2023-03-19T21:00:00.000Z","2023-03-19T22:00:00.000Z","9565"
"2023-03-19T22:00:00.000Z","2023-03-19T23:00:00.000Z","9256"
"2023-03-19T23:00:00.000Z","2023-03-20T00:00:00.000Z","9076"
"2023-03-20T00:00:00.000Z","2023-03-20T01:00:00.000Z","8910"
"2023-03-20T01:00:00.000Z","2023-03-20T02:00:00.000Z","8873"
"2023-03-20T02:00:00.000Z","2023-03-20T03:00:00.000Z","8887"
"2023-03-20T03:00:00.000Z","2023-03-20T04:00:00.000Z","9122"
"2023-03-20T04:00:00.000Z","2023-03-20T05:00:00.000Z","9602"
"2023-03-20T05:00:00.000Z","2023-03-20T06:00:00.000Z","10052"
"2023-03-20T06:00:00.000Z","2023-03-20T07:00:00.000Z","10179"
"2023-03-20T07:00:00.000Z","2023-03-20T08:00:00.000Z","10254"
"2023-03-20T08:00:00.000Z","2023-03-20T09:00:00.000Z","10295"
"2023-03-20T09:00:00.000Z","2023-03-20T10:00:00.000Z","10229"
"2023-03-20T10:00:00.000Z","2023-03-20T11:00:00.000Z","10191"
"2023-03-20T11:00:00.000Z","2023-03-20T12:00:00.000Z","10066"
"2023-03-20T12:00:00.000Z","2023-03-20T13:00:00.000Z","9980"
"2023-03-20T13:00:00.000Z","2023-03-20T14:00:00.000Z","9877"
"2023-03-20T14:00:00.000Z","2023-03-20T15:00:00.000Z","9817"
"2023-03-20T15:00:00.000Z","2023-03-20T16:00:00.000Z","9824"
"2023-03-20T16:00:00.000Z","2023-03-20T17:00:00.000Z","9925"
"2023-03-20T17:00:00.000Z","2023-03-20T18:00:00.000Z","10168"
"2023-03-20T18:00:00.000Z","2023-03-20T19:00:00.000Z","10038"
"2023-03-20T19:00:00.000Z","2023-03-20T20:00:00.000Z","9754"
"2023-03-20T20:00:00.000Z","2023-03-20T21:00:00.000Z","9904"
"2023-03-20T21:00:00.000Z","2023-03-20T22:00:00.000Z","9729"
"2023-03-20T22:00:00.000Z","2023-03-20T23:00:00.000Z","9404"
"2023-03-20T23:00:00.000Z","2023-03-21T00:00:00.000Z","9134"
"2023-03-21T00:00:00.000Z","2023-03-21T01:00:00.000Z","9081"
"2023-03-21T01:00:00.000Z","2023-03-21T02:00:00.000Z","9030"
"2023-03-21T02:00:00.000Z","2023-03-21T03:00:00.000Z","9106"
"2023-03-21T03:00:00.000Z","2023-03-21T04:00:00.000Z","9373"
"2023-03-21T04:00:00.000Z","2023-03-21T05:00:00.000Z","9898"
"2023-03-21T05:00:00.000Z","2023-03-21T06:00:00.000Z","10321"
"2023-03-21T06:00:00.000Z","2023-03-21T07:00:00.000Z","10427"
"2023-03-21T07:00:00.000Z","2023-03-21T08:00:00.000Z","10440"
"2023-03-21T08:00:00.000Z","2023-03-21T09:00:00.000Z","10333"
"2023-03-21T09:00:00.000Z","2023-03-21T10:00:00.000Z","10173"
"2023-03-21T10:00:00.000Z","2023-03-21T11:00:00.000Z","9899"
"2023-03-21T11:00:00.000Z","2023-03-21T12:00:00.000Z","9841"
"2023-03-21T12:00:00.000Z","2023-03-21T13:00:00.000Z","9728"
"2023-03-21T13:00:00.000Z","2023-03-21T14:00:00.000Z","9635"
"2023-03-21T14:00:00.000Z","2023-03-21T15:00:00.000Z","9685"
"2023-03-21T15:00:00.000Z","2023-03-21T16:00:00.000Z","9800"
"2023-03-21T16:00:00.000Z","2023-03-21T17:00:00.000Z","9962"
"2023-03-21T17:00:00.000Z","2023-03-21T18:00:00.000Z","10382"
"2023-03-21T18:00:00.000Z","2023-03-21T19:00:00.000Z","10373"
"2023-03-21T19:00:00.000Z","2023-03-21T20:00:00.000Z","9970"
"2023-03-21T20:00:00.000Z","2023-03-21T21:00:00.000Z","10039"
"2023-03-21T21:00:00.000Z","2023-03-21T22:00:00.000Z","9869"
"2023-03-21T22:00:00.000Z","2023-03-21T23:00:00.000Z","9498"
"2023-03-21T23:00:00.000Z","2023-03-22T00:00:00.000Z","9214"
"2023-03-22T00:00:00.000Z","2023-03-22T01:00:00.000Z","9149"
"2023-03-22T01:00:00.000Z","2023-03-22T02:00:00.000Z","9125"
"2023-03-22T02:00:00.000Z","2023-03-22T03:00:00.000Z","9184"
"2023-03-22T03:00:00.000Z","2023-03-22T04:00:00.000Z","9411"
"2023-03-22T04:00:00.000Z","2023-03-22T05:00:00.000Z","9890"
"2023-03-22T05:00:00.000Z","2023-03-22T06:00:00.000Z","10238"
"2023-03-22T06:00:00.000Z","2023-03-22T07:00:00.000Z","10344"
"2023-03-22T07:00:00.000Z","2023-03-22T08:00:00.000Z","10378"
"2023-03-22T08:00:00.000Z","2023-03-22T09:00:00.000Z","10396"
"2023-03-22T09:00:00.000Z","2023-03-22T10:00:00.000Z","10369"
"2023-03-22T10:00:00.000Z","2023-03-22T11:00:00.000Z","10367"
"2023-03-22T11:00:00.000Z","2023-03-22T12:00:00.000Z","10310"
"2023-03-22T12:00:00.000Z","2023-03-22T13:00:00.000Z","10288"
"2023-03-22T13:00:00.000Z","2023-03-22T14:00:00.000Z","10256"
"2023-03-22T14:00:00.000Z","2023-03-22T15:00:00.000Z","10247"
"2023-03-22T15:00:00.000Z","2023-03-22T16:00:00.000Z","10284"
"2023-03-22T16:00:00.000Z","2023-03-22T17:00:00.000Z","10340"
"2023-03-22T17:00:00.000Z","2023-03-22T18:00:00.000Z","10587"
"2023-03-22T18:00:00.000Z","2023-03-22T19:00:00.000Z","10393"
"2023-03-22T19:00:00.000Z","2023-03-22T20:00:00.000Z","9953"
"2023-03-22T20:00:00.000Z","2023-03-22T21:00:00.000Z","9932"
"2023-03-22T21:00:00.000Z","2023-03-22T22:00:00.000Z","9776"
"2023-03-22T22:00:00.000Z","2023-03-22T23:00:00.000Z","9382"
"2023-03-22T23:00:00.000Z","2023-03-23T00:00:00.000Z","9129"
"2023-03-23T00:00:00.000Z","2023-03-23T01:00:00.000Z","8999"
"2023-03-23T01:00:00.000Z","2023-03-23T02:00:00.000Z","8891"
"2023-03-23T02:00:00.000Z","2023-03-23T03:00:00.000Z","8891"
"2023-03-23T03:00:00.000Z","2023-03-23T04:00:00.000Z","9143"
"2023-03-23T04:00:00.000Z","2023-03-23T05:00:00.000Z","9552"
"2023-03-23T05:00:00.000Z","2023-03-23T06:00:00.000Z","9916"
"2023-03-23T06:00:00.000Z","2023-03-23T07:00:00.000Z","10167"
"2023-03-23T07:00:00.000Z","2023-03-23T08:00:00.000Z","10331"
"2023-03-23T08:00:00.000Z","2023-03-23T09:00:00.000Z","10187"
"2023-03-23T09:00:00.000Z","2023-03-23T10:00:00.000Z","10151"
"2023-03-23T10:00:00.000Z","2023-03-23T11:00:00.000Z","10227"
"2023-03-23T11:00:00.000Z","2023-03-23T12:00:00.000Z","10160"
"2023-03-23T12:00:00.000Z","2023-03-23T13:00:00.000Z","10109"
"2023-03-23T13:00:00.000Z","2023-03-23T14:00:00.000Z","9998"
"2023-03-23T14:00:00.000Z","2023-03-23T15:00:00.000Z","9981"
"2023-03-23T15:00:00.000Z","2023-03-23T16:00:00.000Z","10013"
"2023-03-23T16:00:00.000Z","2023-03-23T17:00:00.000Z","10021"
"2023-03-23T17:00:00.000Z","2023-03-23T18:00:00.000Z","10298"
"2023-03-23T18:00:00.000Z","2023-03-23T19:00:00.000Z","10260"
"2023-03-23T19:00:00.000Z","2023-03-23T20:00:00.000Z","9903"
"2023-03-23T20:00:00.000Z","2023-03-23T21:00:00.000Z","9988"
"2023-03-23T21:00:00.000Z","2023-03-23T22:00:00.000Z","9742"
"2023-03-23T22:00:00.000Z","2023-03-23T23:00:00.000Z","9458"
"2023-03-23T23:00:00.000Z","2023-03-24T00:00:00.000Z","9305"
"2023-03-24T00:00:00.000Z","2023-03-24T01:00:00.000Z","9196"
"2023-03-24T01:00:00.000Z","2023-03-24T02:00:00.000Z","9186"
"2023-03-24T02:00:00.000Z","2023-03-24T03:00:00.000Z","9226"
"2023-03-24T03:00:00.000Z","2023-03-24T04:00:00.000Z","9519"
"2023-03-24T04:00:00.000Z","2023-03-24T05:00:00.000Z","10032"
"2023-03-24T05:00:00.000Z","2023-03-24T06:00:00.000Z","10418"
"2023-03-24T06:00:00.000Z","2023-03-24T07:00:00.000Z","10444"
"2023-03-24T07:00:00.000Z","2023-03-24T08:00:00.000Z","10490"
"2023-03-24T08:00:00.000Z","2023-03-24T09:00:00.000Z","10432"
"2023-03-24T09:00:00.000Z","2023-03-24T10:00:00.000Z","10398"
"2023-03-24T10:00:00.000Z","2023-03-24T11:00:00.000Z","10267"
"2023-03-24T11:00:00.000Z","2023-03-24T12:00:00.000Z","10199"
"2023-03-24T12:00:00.000Z","2023-03-24T13:00:00.000Z","10122"
"2023-03-24T13:00:00.000Z","2023-03-24T14:00:00.000Z","10058"
"2023-03-24T14:00:00.000Z","2023-03-24T15:00:00.000Z","10017"
"2023-03-24T15:00:00.000Z","2023-03-24T16:00:00.000Z","10092"
"2023-03-24T16:00:00.000Z","2023-03-24T17:00:00.000Z","10161"
"2023-03-24T17:00:00.000Z","2023-03-24T18:00:00.000Z","10337"
"2023-03-24T18:00:00.000Z","2023-03-24T19:00:00.000Z","10172"
"2023-03-24T19:00:00.000Z","2023-03-24T20:00:00.000Z","9758"
"2023-03-24T20:00:00.000Z","2023-03-24T21:00:00.000Z","9828"
"2023-03-24T21:00:00.000Z","2023-03-24T22:00:00.000Z","9605"
"2023-03-24T22:00:00.000Z","2023-03-24T23:00:00.000Z","9294"
"2023-03-24T23:00:00.000Z","2023-03-25T00:00:00.000Z","9038"
"2023-03-25T00:00:00.000Z","2023-03-25T01:00:00.000Z","8908"
"2023-03-25T01:00:00.000Z","2023-03-25T02:00:00.000Z","8903"
"2023-03-25T02:00:00.000Z","2023-03-25T03:00:00.000Z","8932"
"2023-03-25T03:00:00.000Z","2023-03-25T04:00:00.000Z","8950"
"2023-03-25T04:00:00.000Z","2023-03-25T05:00:00.000Z","9022"
"2023-03-25T05:00:00.000Z","2023-03-25T06:00:00.000Z","9124"
"2023-03-25T06:00:00.000Z","2023-03-25T07:00:00.000Z","9372"
"2023-03-25T07:00:00.000Z","2023-03-25T08:00:00.000Z","9472"
"2023-03-25T08:00:00.000Z","2023-03-25T09:00:00.000Z","9637"
"2023-03-25T09:00:00.000Z","2023-03-25T10:00:00.000Z","9733"
"2023-03-25T10:00:00.000Z","2023-03-25T11:00:00.000Z","9707"
"2023-03-25T11:00:00.000Z","2023-03-25T12:00:00.000Z","9628"
"2023-03-25T12:00:00.000Z","2023-03-25T13:00:00.000Z","9526"
"2023-03-25T13:00:00.000Z","2023-03-25T14:00:00.000Z","9536"
"2023-03-25T14:00:00.000Z","2023-03-25T15:00:00.000Z","9677"
"2023-03-25T15:00:00.000Z","2023-03-25T16:00:00.000Z","9903"
"2023-03-25T16:00:00.000Z","2023-03-25T17:00:00.000Z","10103"
"2023-03-25T17:00:00.000Z","2023-03-25T18:00:00.000Z","10342"
"2023-03-25T18:00:00.000Z","2023-03-25T19:00:00.000Z","10163"
"2023-03-25T19:00:00.000Z","2023-03-25T20:00:00.000Z","9812"
"2023-03-25T20:00:00.000Z","2023-03-25T21:00:00.000Z","10045"
"2023-03-25T21:00:00.000Z","2023-03-25T22:00:00.000Z","9979"
"2023-03-25T22:00:00.000Z","2023-03-25T23:00:00.000Z","9720"
"2023-03-25T23:00:00.000Z","2023-03-26T00:00:00.000Z","9511"
"2023-03-26T00:00:00.000Z","2023-03-26T01:00:00.000Z","9368"
"2023-03-26T01:00:00.000Z","2023-03-26T02:00:00.000Z","9368"
"2023-03-26T02:00:00.000Z","2023-03-26T03:00:00.000Z","9443"
"2023-03-26T03:00:00.000Z","2023-03-26T04:00:00.000Z","9561"
"2023-03-26T04:00:00.000Z","2023-03-26T05:00:00.000Z","9350"
"2023-03-26T05:00:00.000Z","2023-03-26T06:00:00.000Z","9580"
"2023-03-26T06:00:00.000Z","2023-03-26T07:00:00.000Z","9730"
"2023-03-26T07:00:00.000Z","2023-03-26T08:00:00.000Z","9829"
"2023-03-26T08:00:00.000Z","2023-03-26T09:00:00.000Z","9866"
"2023-03-26T09:00:00.000Z","2023-03-26T10:00:00.000Z","9786"
"2023-03-26T10:00:00.000Z","2023-03-26T11:00:00.000Z","9690"
"2023-03-26T11:00:00.000Z","2023-03-26T12:00:00.000Z","9593"
"2023-03-26T12:00:00.000Z","2023-03-26T13:00:00.000Z","9562"
"2023-03-26T13:00:00.000Z","2023-03-26T14:00:00.000Z","9578"
"2023-03-26T14:00:00.000Z","2023-03-26T15:00:00.000Z","9654"
"2023-03-26T15:00:00.000Z","2023-03-26T16:00:00.000Z","9763"
"2023-03-26T16:00:00.000Z","2023-03-26T17:00:00.000Z","10017"
"2023-03-26T17:00:00.000Z","2023-03-26T18:00:00.000Z","10247"
"2023-03-26T18:00:00.000Z","2023-03-26T19:00:00.000Z","10153"
"2023-03-26T19:00:00.000Z","2023-03-26T20:00:00.000Z","10325"
"2023-03-26T20:00:00.000Z","2023-03-26T21:00:00.000Z","10235"
"2023-03-26T21:00:00.000Z","2023-03-26T22:00:00.000Z","9930"
"2023-03-26T22:00:00.000Z","2023-03-26T23:00:00.000Z","9725"
"2023-03-26T23:00:00.000Z","2023-03-27T00:00:00.000Z","9608"
"2023-03-27T00:00:00.000Z","2023-03-27T01:00:00.000Z","9558"
"2023-03-27T01:00:00.000Z","2023-03-27T02:00:00.000Z","9713"
"2023-03-27T02:00:00.000Z","2023-03-27T03:00:00.000Z","10061"
"2023-03-27T03:00:00.000Z","2023-03-27T04:00:00.000Z","10693"
"2023-03-27T04:00:00.000Z","2023-03-27T05:00:00.000Z","10999"
"2023-03-27T05:00:00.000Z","2023-03-27T06:00:00.000Z","11201"
"2023-03-27T06:00:00.000Z","2023-03-27T07:00:00.000Z","11289"
"2023-03-27T07:00:00.000Z","2023-03-27T08:00:00.000Z","11196"
"2023-03-27T08:00:00.000Z","2023-03-27T09:00:00.000Z","11110"
"2023-03-27T09:00:00.000Z","2023-03-27T10:00:00.000Z","10978"
"2023-03-27T10:00:00.000Z","2023-03-27T11:00:00.000Z","10925"
"2023-03-27T11:00:00.000Z","2023-03-27T12:00:00.000Z","10812"
"2023-03-27T12:00:00.000Z","2023-03-27T13:00:00.000Z","10790"
"2023-03-27T13:00:00.000Z","2023-03-27T14:00:00.000Z","10723"
"2023-03-27T14:00:00.000Z","2023-03-27T15:00:00.000Z","10782"
"2023-03-27T15:00:00.000Z","2023-03-27T16:00:00.000Z","10654"
"2023-03-27T16:00:00.000Z","2023-03-27T17:00:00.000Z","10701"
"2023-03-27T17:00:00.000Z","2023-03-27T18:00:00.000Z","10881"
"2023-03-27T18:00:00.000Z","2023-03-27T19:00:00.000Z","10692"
"2023-03-27T19:00:00.000Z","2023-03-27T20:00:00.000Z","10662"
"2023-03-27T20:00:00.000Z","2023-03-27T21:00:00.000Z","10475"
"2023-03-27T21:00:00.000Z","2023-03-27T22:00:00.000Z","10089"
"2023-03-27T22:00:00.000Z","2023-03-27T23:00:00.000Z","9879"
"2023-03-27T23:00:00.000Z","2023-03-28T00:00:00.000Z","9726"
"2023-03-28T00:00:00.000Z","2023-03-28T01:00:00.000Z","9647"
"2023-03-28T01:00:00.000Z","2023-03-28T02:00:00.000Z","9695"
"2023-03-28T02:00:00.000Z","2023-03-28T03:00:00.000Z","9956"
"2023-03-28T03:00:00.000Z","2023-03-28T04:00:00.000Z","10629"
"2023-03-28T04:00:00.000Z","2023-03-28T05:00:00.000Z","10894"
"2023-03-28T05:00:00.000Z","2023-03-28T06:00:00.000Z","11179"
"2023-03-28T06:00:00.000Z","2023-03-28T07:00:00.000Z","11295"
"2023-03-28T07:00:00.000Z","2023-03-28T08:00:00.000Z","11204"
"2023-03-28T08:00:00.000Z","2023-03-28T09:00:00.000Z","11083"
"2023-03-28T09:00:00.000Z","2023-03-28T10:00:00.000Z","10968"
"2023-03-28T10:00:00.000Z","2023-03-28T11:00:00.000Z","10795"
"2023-03-28T11:00:00.000Z","2023-03-28T12:00:00.000Z","10668"
"2023-03-28T12:00:00.000Z","2023-03-28T13:00:00.000Z","10536"
"2023-03-28T13:00:00.000Z","2023-03-28T14:00:00.000Z","10525"
"2023-03-28T14:00:00.000Z","2023-03-28T15:00:00.000Z","10489"
"2023-03-28T15:00:00.000Z","2023-03-28T16:00:00.000Z","10459"
"2023-03-28T16:00:00.000Z","2023-03-28T17:00:00.000Z","10643"
"2023-03-28T17:00:00.000Z","2023-03-28T18:00:00.000Z","10829"
"2023-03-28T18:00:00.000Z","2023-03-28T19:00:00.000Z","10543"
"2023-03-28T19:00:00.000Z","2023-03-28T20:00:00.000Z","10471"
"2023-03-28T20:00:00.000Z","2023-03-28T21:00:00.000Z","10352"
"2023-03-28T21:00:00.000Z","2023-03-28T22:00:00.000Z","9963"
"2023-03-28T22:00:00.000Z","2023-03-28T23:00:00.000Z","9751"
"2023-03-28T23:00:00.000Z","2023-03-29T00:00:00.000Z","9588"
"2023-03-29T00:00:00.000Z","2023-03-29T01:00:00.000Z","9527"
"2023-03-29T01:00:00.000Z","2023-03-29T02:00:00.000Z","9580"
"2023-03-29T02:00:00.000Z","2023-03-29T03:00:00.000Z","9859"
"2023-03-29T03:00:00.000Z","2023-03-29T04:00:00.000Z","10483"
"2023-03-29T04:00:00.000Z","2023-03-29T05:00:00.000Z","10706"
"2023-03-29T05:00:00.000Z","2023-03-29T06:00:00.000Z","10835"
"2023-03-29T06:00:00.000Z","2023-03-29T07:00:00.000Z","10810"
"2023-03-29T07:00:00.000Z","2023-03-29T08:00:00.000Z","10673"
"2023-03-29T08:00:00.000Z","2023-03-29T09:00:00.000Z","10698"
"2023-03-29T09:00:00.000Z","2023-03-29T10:00:00.000Z","10636"
"2023-03-29T10:00:00.000Z","2023-03-29T11:00:00.000Z","10512"
"2023-03-29T11:00:00.000Z","2023-03-29T12:00:00.000Z","10391"
"2023-03-29T12:00:00.000Z","2023-03-29T13:00:00.000Z","10298"
"2023-03-29T13:00:00.000Z","2023-03-29T14:00:00.000Z","10273"
"2023-03-29T14:00:00.000Z","2023-03-29T15:00:00.000Z","10305"
"2023-03-29T15:00:00.000Z","2023-03-29T16:00:00.000Z","10285"
"2023-03-29T16:00:00.000Z","2023-03-29T17:00:00.000Z","10418"
"2023-03-29T17:00:00.000Z","2023-03-29T18:00:00.000Z","10625"
"2023-03-29T18:00:00.000Z","2023-03-29T19:00:00.000Z","10504"
"2023-03-29T19:00:00.000Z","2023-03-29T20:00:00.000Z","10578"
"2023-03-29T20:00:00.000Z","2023-03-29T21:00:00.000Z","10523"
"2023-03-29T21:00:00.000Z","2023-03-29T22:00:00.000Z","10229"
"2023-03-29T22:00:00.000Z","2023-03-29T23:00:00.000Z","10095"
"2023-03-29T23:00:00.000Z","2023-03-30T00:00:00.000Z","10038"
"2023-03-30T00:00:00.000Z","2023-03-30T01:00:00.000Z","10089"
"2023-03-30T01:00:00.000Z","2023-03-30T02:00:00.000Z","10260"
"2023-03-30T02:00:00.000Z","2023-03-30T03:00:00.000Z","10623"
"2023-03-30T03:00:00.000Z","2023-03-30T04:00:00.000Z","11297"
"2023-03-30T04:00:00.000Z","2023-03-30T05:00:00.000Z","11580"
"2023-03-30T05:00:00.000Z","2023-03-30T06:00:00.000Z","11704"
"2023-03-30T06:00:00.000Z","2023-03-30T07:00:00.000Z","11549"
"2023-03-30T07:00:00.000Z","2023-03-30T08:00:00.000Z","11239"
"2023-03-30T08:00:00.000Z","2023-03-30T09:00:00.000Z","11023"
"2023-03-30T09:00:00.000Z","2023-03-30T10:00:00.000Z","10928"
"2023-03-30T10:00:00.000Z","2023-03-30T11:00:00.000Z","10777"
"2023-03-30T11:00:00.000Z","2023-03-30T12:00:00.000Z","10699"
"2023-03-30T12:00:00.000Z","2023-03-30T13:00:00.000Z","10598"
"2023-03-30T13:00:00.000Z","2023-03-30T14:00:00.000Z","10434"
"2023-03-30T14:00:00.000Z","2023-03-30T15:00:00.000Z","10520"
"2023-03-30T15:00:00.000Z","2023-03-30T16:00:00.000Z","10461"
"2023-03-30T16:00:00.000Z","2023-03-30T17:00:00.000Z","10646"
"2023-03-30T17:00:00.000Z","2023-03-30T18:00:00.000Z","10883"
"2023-03-30T18:00:00.000Z","2023-03-30T19:00:00.000Z","10723"
"2023-03-30T19:00:00.000Z","2023-03-30T20:00:00.000Z","10769"
"2023-03-30T20:00:00.000Z","2023-03-30T21:00:00.000Z","10632"
"2023-03-30T21:00:00.000Z","2023-03-30T22:00:00.000Z","10375"
"2023-03-30T22:00:00.000Z","2023-03-30T23:00:00.000Z","10162"
"2023-03-30T23:00:00.000Z","2023-03-31T00:00:00.000Z","10034"
"2023-03-31T00:00:00.000Z","2023-03-31T01:00:00.000Z","10083"
"2023-03-31T01:00:00.000Z","2023-03-31T02:00:00.000Z","10220"
"2023-03-31T02:00:00.000Z","2023-03-31T03:00:00.000Z","10564"
"2023-03-31T03:00:00.000Z","2023-03-31T04:00:00.000Z","11122"
"2023-03-31T04:00:00.000Z","2023-03-31T05:00:00.000Z","11394"
"2023-03-31T05:00:00.000Z","2023-03-31T06:00:00.000Z","11644"
"2023-03-31T06:00:00.000Z","2023-03-31T07:00:00.000Z","11556"
"2023-03-31T07:00:00.000Z","2023-03-31T08:00:00.000Z","11203"
"2023-03-31T08:00:00.000Z","2023-03-31T09:00:00.000Z","10946"
"2023-03-31T09:00:00.000Z","2023-03-31T10:00:00.000Z","10697"
"2023-03-31T10:00:00.000Z","2023-03-31T11:00:00.000Z","10490"
"2023-03-31T11:00:00.000Z","2023-03-31T12:00:00.000Z","10340"
"2023-03-31T12:00:00.000Z","2023-03-31T13:00:00.000Z","10251"
"2023-03-31T13:00:00.000Z","2023-03-31T14:00:00.000Z","10178"
"2023-03-31T14:00:00.000Z","2023-03-31T15:00:00.000Z","10110"
"2023-03-31T15:00:00.000Z","2023-03-31T16:00:00.000Z","10079"
"2023-03-31T16:00:00.000Z","2023-03-31T17:00:00.000Z","10239"
"2023-03-31T17:00:00.000Z","2023-03-31T18:00:00.000Z","10488"
"2023-03-31T18:00:00.000Z","2023-03-31T19:00:00.000Z","10423"
"2023-03-31T19:00:00.000Z","2023-03-31T20:00:00.000Z","10421"
"2023-03-31T20:00:00.000Z","2023-03-31T21:00:00.000Z","10275"
"2023-03-31T21:00:00.000Z","2023-03-31T22:00:00.000Z","9964"
"2023-03-31T22:00:00.000Z","2023-03-31T23:00:00.000Z","9762"
"2023-03-31T23:00:00.000Z","2023-04-01T00:00:00.000Z","9685"
"2023-04-01T00:00:00.000Z","2023-04-01T01:00:00.000Z","9726"
"2023-04-01T01:00:00.000Z","2023-04-01T02:00:00.000Z","9763"
"2023-04-01T02:00:00.000Z","2023-04-01T03:00:00.000Z","9906"
"2023-04-01T03:00:00.000Z","2023-04-01T04:00:00.000Z","10043"
"2023-04-01T04:00:00.000Z","2023-04-01T05:00:00.000Z","10053"
"2023-04-01T05:00:00.000Z","2023-04-01T06:00:00.000Z","10132"
"2023-04-01T06:00:00.000Z","2023-04-01T07:00:00.000Z","10116"
"2023-04-01T07:00:00.000Z","2023-04-01T08:00:00.000Z","10051"
"2023-04-01T08:00:00.000Z","2023-04-01T09:00:00.000Z","9896"
"2023-04-01T09:00:00.000Z","2023-04-01T10:00:00.000Z","9694"
"2023-04-01T10:00:00.000Z","2023-04-01T11:00:00.000Z","9493"
"2023-04-01T11:00:00.000Z","2023-04-01T12:00:00.000Z","9377"
"2023-04-01T12:00:00.000Z","2023-04-01T13:00:00.000Z","9356"
"2023-04-01T13:00:00.000Z","2023-04-01T14:00:00.000Z","9410"
"2023-04-01T14:00:00.000Z","2023-04-01T15:00:00.000Z","9514"
"2023-04-01T15:00:00.000Z","2023-04-01T16:00:00.000Z","9689"
"2023-04-01T16:00:00.000Z","2023-04-01T17:00:00.000Z","9922"
"2023-04-01T17:00:00.000Z","2023-04-01T18:00:00.000Z","10028"
"2023-04-01T18:00:00.000Z","2023-04-01T19:00:00.000Z","9964"
"2023-04-01T19:00:00.000Z","2023-04-01T20:00:00.000Z","10037"
"2023-04-01T20:00:00.000Z","2023-04-01T21:00:00.000Z","9933"
"2023-04-01T21:00:00.000Z","2023-04-01T22:00:00.000Z","9644"
"2023-04-01T22:00:00.000Z","2023-04-01T23:00:00.000Z","9422"
"2023-04-01T23:00:00.000Z","2023-04-02T00:00:00.000Z","9259"
"2023-04-02T00:00:00.000Z","2023-04-02T01:00:00.000Z","9230"
"2023-04-02T01:00:00.000Z","2023-04-02T02:00:00.000Z","9321"
"2023-04-02T02:00:00.000Z","2023-04-02T03:00:00.000Z","9395"
"2023-04-02T03:00:00.000Z","2023-04-02T04:00:00.000Z","9493"
"2023-04-02T04:00:00.000Z","2023-04-02T05:00:00.000Z","9450"
"2023-04-02T05:00:00.000Z","2023-04-02T06:00:00.000Z","9632"
"2023-04-02T06:00:00.000Z","2023-04-02T07:00:00.000Z","9600"
"2023-04-02T07:00:00.000Z","2023-04-02T08:00:00.000Z","9527"
"2023-04-02T08:00:00.000Z","2023-04-02T09:00:00.000Z","9480"
"2023-04-02T09:00:00.000Z","2023-04-02T10:00:00.000Z","9383"
"2023-04-02T10:00:00.000Z","2023-04-02T11:00:00.000Z","9249"
"2023-04-02T11:00:00.000Z","2023-04-02T12:00:00.000Z","9203"
"2023-04-02T12:00:00.000Z","2023-04-02T13:00:00.000Z","9228"
"2023-04-02T13:00:00.000Z","2023-04-02T14:00:00.000Z","9236"
"2023-04-02T14:00:00.000Z","2023-04-02T15:00:00.000Z","9261"
"2023-04-02T15:00:00.000Z","2023-04-02T16:00:00.000Z","9368"
"2023-04-02T16:00:00.000Z","2023-04-02T17:00:00.000Z","9431"
